t,SNI,SNII
1.9769696401118606,0.0,0.0
1.9952623149688795,0.0,0.0
2.0137242498623884,0.0,0.0
2.032357010936222,0.0,0.0
2.0511621788255656,0.0,0.0
2.0701413487910423,0.0,0.0
2.0892961308540396,0.0,0.0
2.1086281499332893,0.0,0.0
2.128139045982712,0.0,0.0
2.147830474130534,0.0,0.0
2.1677041048196948,0.0,0.0
2.1877616239495525,0.0,0.0
2.2080047330189,0.0,0.0
2.228435149270304,0.0,0.0
2.2490546058357808,0.0,0.0
2.269864851883822,0.0,0.0
2.290867652767773,0.0,0.0
2.3120647901755946,0.0,0.0
2.333458062281003,0.0,0.0
2.3550492838960095,0.0,0.0
2.3768402866248763,0.0,0.0
2.3988329190194904,0.0,0.0
2.4210290467361784,0.0,0.0
2.443430552693972,0.0,0.0
2.4660393372343394,0.0,0.0
2.488857318282391,0.0,0.0
2.51188643150958,0.0,0.0
2.535128630497908,0.0,0.0
2.5585858869056457,0.0,0.0
2.5822601906345963,0.0,0.0
2.6061535499988957,0.0,0.0
2.6302679918953817,0.0,0.0
2.654605561975539,0.0,0.0
2.679168324819032,0.0,0.0
2.7039583641088436,0.0,0.0
2.728977782808041,0.0,0.0
2.7542287033381663,0.0,0.0
2.7797132677592886,0.0,0.0
2.8054336379517135,0.0,0.0
2.8313919957993794,0.0,0.0
2.857590543374947,0.0,0.0
2.884031503126606,0.0,0.0
2.9107171180666054,0.0,0.0
2.937649651961531,0.0,0.0
2.9648313895243428,0.0,0.0
2.9922646366081893,0.0,0.0
3.019951720402016,0.0,0.0
3.047894989627983,0.0,0.0
3.076096814740708,0.0,0.0
3.1045595881283554,0.0,0.0
3.1332857243155856,0.0,0.0
3.1622776601683795,0.0,0.0
3.1915378551007616,0.0,0.0
3.2210687912834346,0.0,0.0
3.2508729738543436,0.0,0.0
3.2809529311311905,0.0,0.0
3.311311214825911,0.0,0.0
3.3419504002611427,0.0,0.0
3.372873086588689,0.0,0.0
3.404081897010009,0.0,0.0
3.4355794789987466,0.0,0.0
3.4673685045253166,0.0,0.0
3.499451670283573,0.0,0.0
3.53183169791957,0.0,0.0
3.5645113342624426,0.0,0.0
3.5974933515574232,0.0,0.0
3.630780547701014,0.0,0.0
3.664375746478333,0.0,0.0
3.6982817978026628,0.0,0.0
3.732501577957206,0.0,1.3411902981390519e-08
3.767037989839089,0.0,1.3191476983522359e-08
3.8018939632056115,0.0,1.297467370948419e-08
3.8370724549227875,0.0,1.2761433619439166e-08
3.872576449216172,0.0,1.2551698152093762e-08
3.90840895792402,0.0,1.2345409708615303e-08
3.944573020752784,0.0,1.2142511636813812e-08
3.9810717055349722,0.0,1.1942948215583869e-08
4.017908108489399,0.0,1.1746664639602099e-08
4.055085354483838,0.0,1.1553607004276258e-08
4.092606597300109,0.0,1.1363722290941556e-08
4.130475019901613,0.0,1.1176958352300411e-08
4.168693834703354,0.0,1.0993263898101398e-08
4.207266283844441,0.0,1.0812588481053622e-08
4.246195639463129,0.0,1.0634882482972588e-08
4.285485203974395,0.0,1.046009710115373e-08
4.325138310350087,0.0,1.0288184334969924e-08
4.36515832240166,0.0,1.0119096972689273e-08
4.405548635065533,0.0,9.952788578509524e-09
4.446312674691087,0.0,9.789213479805571e-09
4.487453899331322,0.0,9.628326754586592e-09
4.528975799036208,0.0,9.470084219159272e-09
4.570881896148751,0.0,9.314442415993825e-09
4.613175745603794,0.0,9.161358601789404e-09
4.65586093522959,0.0,9.010790735735681e-09
4.698941086052154,0.0,8.862697467967369e-09
4.742419852602447,0.0,8.717038128208427e-09
4.786300923226384,0.0,8.573772714602975e-09
4.830588020397728,0.0,8.432861882729719e-09
4.875284901033864,0.0,8.29426693479696e-09
4.92039535681451,0.0,8.157949809015162e-09
4.965923214503362,0.0,8.023873069144195e-09
5.011872336272724,0.0,7.891999894212372e-09
5.05824662003114,0.0,7.76229406840444e-09
5.105049999754062,0.0,7.634719971115765e-09
5.152286445817564,0.0,7.509242567170015e-09
5.199959965335159,0.0,7.385827397197553e-09
5.248074602497725,0.0,7.264440568172005e-09
5.296634438916578,0.0,7.145048744102368e-09
5.345643593969716,0.0,7.027619136878047e-09
5.3951062251512765,0.0,6.912119497264404e-09
5.445026528424211,0.0,6.798518106046282e-09
5.495408738576246,0.0,6.686783765317056e-09
5.546257129579107,0.0,6.5768857899108995e-09
5.597576014951102,0.0,6.468793998975821e-09
5.649369748123025,0.0,6.3624787076852215e-09
5.701642722807475,0.0,6.2579107190856625e-09
5.7543993733715695,0.0,6.155061316078625e-09
5.807644175213121,0.0,6.053902253534045e-09
5.861381645140288,0.0,5.954405750533455e-09
5.91561634175474,0.0,5.856544482740631e-09
5.970352865838369,0.0,5.7602915748976065e-09
6.025595860743578,0.0,5.6656205934440336e-09
6.08135001278718,0.0,5.572505539257829e-09
6.137620051647943,0.0,5.480920840515144e-09
6.1944107507678146,0.0,5.390841345667676e-09
6.251726927756859,0.0,5.302242316535381e-09
6.309573444801933,0.0,5.2150994215127436e-09
6.367955209079159,0.0,5.129388728886677e-09
6.4268771731701975,0.0,5.0450867002642406e-09
6.486344335482385,0.0,4.9621701841083935e-09
6.546361740672751,0.0,4.9488340435458656e-09
6.606934480075961,0.0,4.955847239492428e-09
6.668067692136222,0.0,4.962870374126961e-09
6.729766562843179,0.0,4.969903461533989e-09
6.792036326171846,0.0,4.976946515817996e-09
6.854882264526615,0.0,4.983999551103449e-09
6.918309709189364,0.0,4.99106258153484e-09
6.982324040771713,0.0,4.998135621276696e-09
7.046930689671469,0.0,4.972307444093044e-09
7.11213513653329,0.0,4.934280390337464e-09
7.177942912713617,0.0,4.896544158666718e-09
7.244359600749901,0.0,4.859096524940973e-09
7.3113908348341745,0.0,4.8219352820301e-09
7.379042301291009,0.0,4.785058239683589e-09
7.447319739059891,0.0,4.74846322440146e-09
7.516228940182055,0.0,4.712148079306155e-09
7.5857757502918375,0.0,4.676110664015411e-09
7.655966069112563,0.0,4.6403488545161225e-09
7.726805850957024,0.0,4.604860543039132e-09
7.7983011052325875,0.0,4.569643637935019e-09
7.870457896950986,0.0,4.53469606355081e-09
7.943282347242816,0.0,4.5000157601076415e-09
8.016780633876792,0.0,4.465600683579367e-09
8.090958991783824,0.0,4.431448805572073e-09
8.165823713585924,0.0,4.397558113204533e-09
8.241381150130023,0.0,4.3639266089895665e-09
8.31763771102671,0.0,4.330552310716319e-09
8.394599865193975,0.0,4.297433251333417e-09
8.472274141405965,0.0,4.264567478833044e-09
8.550667128846834,0.0,4.231953056135884e-09
8.629785477669705,0.0,4.199588060976956e-09
8.709635899560807,0.0,4.167470585792315e-09
8.790225168308844,0.0,4.135598737606623e-09
8.87156012037961,0.0,4.103970637921575e-09
8.95364765549594,0.0,4.0725844226051895e-09
9.036494737223016,0.0,4.041438241781934e-09
9.120108393559097,0.0,4.01053025972369e-09
9.204495717531712,0.0,3.9798586547415675e-09
9.289663867799362,0.0,3.949421619078525e-09
9.375620069258803,0.0,3.919217358802832e-09
9.462371613657929,0.0,3.88924409370233e-09
9.549925860214358,0.0,3.859500057179511e-09
9.638290236239705,0.0,3.829983496147393e-09
9.727472237769652,0.0,3.800692670926196e-09
9.817479430199844,0.0,3.7716258551408105e-09
9.908319448927676,0.0,3.742781335619042e-09
10.0,0.0,3.7141574122906395e-09
10.092528860766844,0.0,3.6857523980870927e-09
10.18591388054117,0.0,3.657564618842202e-09
10.280162981264736,0.0,3.6295924131934042e-09
10.375284158180126,0.0,3.6018341324838486e-09
10.471285480508996,0.0,3.5742881406652282e-09
10.568175092136585,0.0,3.54695281420136e-09
10.665961212302578,0.0,3.519826541972482e-09
10.76465213629835,0.0,3.4929077251803078e-09
10.864256236170656,0.0,3.4661947772537862e-09
10.964781961431852,0.0,3.4396861237555938e-09
11.066237839776663,0.0,3.4133802022893416e-09
11.168632477805613,0.0,3.38727546240748e-09
11.271974561755105,0.0,3.361370365519928e-09
11.37627285823431,0.0,3.335663384803381e-09
11.481536214968829,0.0,3.310153005111327e-09
11.587773561551263,0.0,3.284837722884742e-09
11.694993910198711,0.0,3.2597160460634735e-09
11.803206356517299,0.0,3.2347864939982966e-09
11.91242008027375,0.0,3.2100475973636506e-09
12.02264434617413,0.0,3.185497898071034e-09
12.133888504649775,0.0,3.161135949183071e-09
12.246161992650489,0.0,3.1369603148282233e-09
12.359474334445107,0.0,3.112969570116166e-09
12.473835142429433,0.0,3.0891623010538074e-09
12.589254117941675,0.0,3.0655371044619434e-09
12.705741052085418,0.0,3.0420925878925617e-09
12.823305826560219,0.0,3.0188273695467684e-09
12.941958414499863,0.0,2.9957400781933443e-09
13.061708881318419,0.0,2.9728293530879324e-09
13.182567385564074,0.0,2.950093843892834e-09
13.304544179780914,0.0,2.927532210597413e-09
13.427649611378643,0.0,2.905143123439128e-09
13.551894123510364,0.0,2.8829252628251565e-09
13.677288255958494,0.0,2.86087731925461e-09
13.803842646028853,0.0,2.8389979932413616e-09
13.931568029453036,0.0,2.8172859952374512e-09
14.060475241299143,0.0,2.7957400455570857e-09
14.190575216890926,0.0,2.7743588743012077e-09
14.321878992735432,0.0,2.7531412212826584e-09
14.454397707459272,0.0,2.7320858359518917e-09
14.588142602753482,0.0,2.7111914773232783e-09
14.723125024327187,0.0,2.690456913901959e-09
14.859356422870068,0.0,2.6698809236112615e-09
14.996848355023733,0.0,2.6494622937206705e-09
15.13561248436208,0.0,2.6291998207743556e-09
15.275660582380723,0.0,2.6090923105202332e-09
15.417004529495593,0.0,2.589138577839586e-09
15.559656316050742,0.0,2.5693374466772086e-09
15.703628043335524,0.0,2.549687749972092e-09
15.848931924611133,0.0,2.5301883295886407e-09
15.995580286146687,0.0,2.510838036248411e-09
16.14358556826486,0.0,2.491635729462374e-09
16.29296032639722,0.0,2.4725802774636944e-09
16.443717232149314,0.0,2.4536705571410304e-09
16.595869074375607,0.0,2.4349054539723327e-09
16.749428760264372,0.0,2.4162838619591604e-09
16.90440931643264,0.0,2.3978046835614897e-09
17.060823890031234,0.0,2.379466829633029e-09
17.218685749860068,0.0,2.3612692193570258e-09
17.378008287493753,0.0,2.343210780182562e-09
17.538805018417612,0.0,2.3252904477613416e-09
17.701089583174213,0.0,2.307507165884955e-09
17.864875748520507,0.0,2.289859886422634e-09
18.03017740859569,0.0,2.272347569259465e-09
18.197008586099834,0.0,2.254969182235098e-09
18.365383433483466,0.0,2.2377237010829018e-09
18.535316234148116,0.0,2.2206101093696004e-09
18.706821403658008,0.0,2.203627398435364e-09
18.879913490962934,0.0,2.1867745673343594e-09
19.054607179632473,0.0,2.1700506227757524e-09
19.230917289101587,0.0,2.1534545790651697e-09
19.408858775927783,0.0,2.1369854580465982e-09
19.5884467350599,0.0,2.1206422890447357e-09
19.76969640111861,0.0,2.10442410880778e-09
19.952623149688797,0.0,2.088329961450653e-09
20.137242498623884,0.0,2.072358898398666e-09
20.32357010936222,0.0,2.0565099783316093e-09
20.511621788255656,0.0,2.040782267128271e-09
20.701413487910425,0.0,2.0251748378113827e-09
20.892961308540396,0.0,2.009686770492981e-09
21.086281499332898,0.0,1.994317152320194e-09
21.281390459827122,0.0,1.9790650774214368e-09
21.478304741305344,0.0,1.9639296468530192e-09
21.67704104819695,0.0,1.9489099685461636e-09
21.87761623949553,0.0,1.9340051572544304e-09
22.080047330189004,0.0,1.9192143345015348e-09
22.284351492703042,0.0,1.9045366285295775e-09
22.490546058357815,0.0,1.8899711742476617e-09
22.698648518838223,0.0,1.8755171131809047e-09
22.908676527677734,0.0,1.861173593419839e-09
23.12064790175595,0.0,1.8469397695702055e-09
23.334580622810034,0.0,1.8328148027031219e-09
23.550492838960103,0.0,1.8187978603056413e-09
23.76840286624877,0.0,1.8048881162316822e-09
23.98832919019491,0.0,1.791084750653336e-09
24.210290467361787,0.0,1.7773869500125476e-09
24.434305526939724,0.0,1.7637939069731662e-09
24.6603933723434,0.0,1.7503048203733596e-09
24.888573182823915,0.0,1.736918895178396e-09
25.11886431509581,0.0,1.7236353424337847e-09
25.351286304979084,0.0,1.710453379218776e-09
25.58585886905645,0.0,1.6973722286002172e-09
25.82260190634596,0.0,1.6843911195867574e-09
26.06153549998895,0.0,1.671509287083411e-09
26.302679918953814,0.0,1.6587259718464617e-09
26.54605561975539,0.0,1.646040420438711e-09
26.791683248190314,0.0,1.6334518851850753e-09
27.039583641088434,0.0,1.6209596241285154e-09
27.289777828080403,0.0,1.6085629009863078e-09
27.542287033381662,0.0,1.5962609851066477e-09
27.797132677592884,0.0,1.5840531514255876e-09
28.05433637951713,0.0,1.5719386804242987e-09
28.31391995799379,0.0,1.5599168580866671e-09
28.575905433749465,0.0,1.5479869758572069e-09
28.84031503126606,0.0,1.5361483305993012e-09
29.10717118066605,0.0,1.5244002245537591e-09
29.376496519615305,0.0,1.512741965297689e-09
29.648313895243422,0.0,1.501172865703689e-09
29.92264636608189,0.0,1.4896922438993502e-09
30.19951720402016,0.0,1.4782994232270626e-09
30.47894989627983,0.0,1.4669937322041392e-09
30.76096814740708,0.0,1.455774504483235e-09
31.045595881283557,0.0,1.4446410788130764e-09
31.332857243155857,0.0,1.4335927989994848e-09
31.622776601683793,0.0,1.4226290138667031e-09
31.915378551007617,0.0,1.4117490772190153e-09
32.210687912834345,0.0,1.400952347802661e-09
32.50872973854344,0.0,1.3902381892680382e-09
32.809529311311906,0.0,1.3796059701322e-09
33.11311214825911,0.0,1.3690550637416346e-09
33.419504002611426,0.0,1.358584848235331e-09
33.72873086588689,0.0,1.348194706508126e-09
34.04081897010009,0.0,1.3378840261743353e-09
34.35579478998746,0.0,1.3276521995316559e-09
34.673685045253166,0.0,1.317498623525353e-09
34.99451670283573,0.0,1.3074226997127134e-09
35.3183169791957,0.0,1.2974238342277755e-09
35.64511334262443,0.0,1.2875014377463265e-09
35.974933515574236,0.0,1.2776549254511689e-09
36.30780547701014,0.0,1.2678837169976504e-09
36.643757464783334,0.0,1.2581872364794617e-09
36.982817978026624,0.0,1.2485649123946891e-09
37.32501577957206,0.0,1.2390161776121352e-09
37.67037989839089,0.0,1.2295404693378883e-09
38.018939632056124,0.0,1.220137229082156e-09
38.37072454922788,0.0,1.210805902626345e-09
38.72576449216173,0.0,1.2015459399903972e-09
39.084089579240214,0.0,1.1923567954003752e-09
39.44573020752785,0.0,1.1832379272562932e-09
39.810717055349734,0.0,1.1741887981001968e-09
40.179081084894,0.0,1.1652088745844859e-09
40.55085354483839,0.0,1.156297627440478e-09
40.926065973001094,0.0,1.1474545314472153e-09
41.30475019901615,0.0,1.1386790654005084e-09
41.68693834703355,0.0,1.1299707120822155e-09
42.072662838444415,0.0,1.1213289582297605e-09
42.4619563946313,0.0,1.1127532945058795e-09
42.85485203974397,0.0,1.1042432154686024e-09
43.251383103500885,0.0,1.095798219541461e-09
43.65158322401661,0.0,1.087417808983929e-09
44.05548635065534,1.1603902530340022e-11,0.0
44.46312674691088,1.1486932582891214e-11,0.0
44.87453899331323,1.13711417188215e-11,0.0
45.28975799036209,1.1256518052705223e-11,0.0
45.708818961487516,1.114304981892449e-11,0.0
46.13175745603795,1.1030725370461472e-11,0.0
46.55860935229589,1.0919533177702922e-11,0.0
46.98941086052154,1.0809461827256652e-11,0.0
47.424198526024455,1.0700500020780063e-11,0.0
47.86300923226383,1.0592636573820384e-11,0.0
48.30588020397726,1.0485860414666645e-11,0.0
48.75284901033863,1.0380160583213204e-11,0.0
49.20395356814509,1.027552622983476e-11,0.0
49.659232145033606,1.0171946614272668e-11,0.0
50.11872336272722,1.0069411104532507e-11,0.0
50.5824662003114,9.967909175792755e-12,0.0
51.05049999754062,9.867430409324455e-12,0.0
51.52286445817565,9.767964491421778e-12,0.0
51.999599653351595,9.66950121234338e-12,0.0
52.48074602497726,9.572030465264392e-12,0.0
52.966344389165776,9.475542245239026e-12,0.0
53.456435939697165,9.380026648173588e-12,0.0
53.95106225151276,9.285473869809884e-12,0.0
54.450265284242114,9.191874204718841e-12,0.0
54.954087385762456,9.099218045304298e-12,0.0
55.46257129579107,9.007495880816824e-12,0.0
55.97576014951102,8.916698296377474e-12,0.0
56.49369748123026,8.826815972011417e-12,0.0
57.016427228074754,8.73783968169125e-12,0.0
57.543993733715695,8.649760292390002e-12,0.0
58.07644175213121,8.56256876314368e-12,0.0
58.613816451402876,8.476256144123226e-12,0.0
59.1561634175474,8.390813575715883e-12,0.0
59.70352865838369,8.306232287615778e-12,0.0
60.25595860743578,8.222503597923697e-12,0.0
60.81350012787179,8.139618912255918e-12,0.0
61.37620051647942,8.057569722862048e-12,0.0
61.94410750767815,7.97634760775172e-12,0.0
62.51726927756859,7.895944229830139e-12,0.0
63.09573444801933,7.816351336042286e-12,0.0
63.67955209079159,7.737560756525804e-12,0.0
64.26877173170197,7.659564403772376e-12,0.0
64.86344335482384,7.582354271797598e-12,0.0
65.46361740672751,7.505922435319184e-12,0.0
66.06934480075961,7.430261048943478e-12,0.0
66.68067692136222,7.355362346360152e-12,0.0
67.29766562843179,7.28121863954504e-12,0.0
67.92036326171846,7.20782231797098e-12,0.0
68.54882264526617,7.135165847826647e-12,0.0
69.18309709189366,7.063241771243221e-12,0.0
69.82324040771715,6.992042705528874e-12,0.0
70.46930689671471,6.921561342410982e-12,0.0
71.12135136533291,6.8517904472859466e-12,0.0
71.77942912713618,6.7827228584765976e-12,0.0
72.44359600749902,6.714351486497089e-12,0.0
73.11390834834177,6.646669313325183e-12,0.0
73.79042301291011,6.579669391681884e-12,0.0
74.47319739059893,6.513344844318335e-12,0.0
75.16228940182057,6.447688863309887e-12,0.0
75.8577575029184,6.382694709357311e-12,0.0
76.55966069112566,6.318355711095022e-12,0.0
77.26805850957025,6.254665264406309e-12,0.0
77.98301105232589,6.191616831745435e-12,0.0
78.70457896950988,6.1292039414666005e-12,0.0
79.43282347242817,6.067420187159647e-12,0.0
80.16780633876793,6.006259226992472e-12,0.0
80.90958991783826,5.94571478306007e-12,0.0
81.65823713585927,5.885780640740129e-12,0.0
82.41381150130026,5.8264506480551235e-12,0.0
83.17637711026708,5.767718715040856e-12,0.0
83.94599865193973,5.709578813121318e-12,0.0
84.72274141405963,5.6520249744899224e-12,0.0
85.50667128846833,5.595051291496907e-12,0.0
86.29785477669702,5.53865191604295e-12,0.0
87.09635899560806,5.482821058978884e-12,0.0
87.90225168308842,5.4275529895114665e-12,0.0
88.71560120379608,5.372842034615143e-12,0.0
89.53647655495938,5.318682578449729e-12,0.0
90.36494737223013,5.265069061783978e-12,0.0
91.20108393559097,5.2119959814249365e-12,0.0
92.04495717531712,5.159457889653081e-12,0.0
92.89663867799364,5.107449393663123e-12,0.0
93.75620069258802,5.055965155010464e-12,0.0
94.6237161365793,5.0049998890632285e-12,0.0
95.49925860214358,4.954548364459821e-12,0.0
96.38290236239705,4.904605402571941e-12,0.0
97.2747223776965,4.855165876973033e-12,0.0
98.17479430199843,4.806224712912071e-12,0.0
99.08319448927675,4.757776886792664e-12,0.0
100.0,4.709817425657393e-12,0.0
100.92528860766845,4.6623414066773825e-12,0.0
101.85913880541169,4.615343956646968e-12,0.0
102.80162981264735,4.568820251483501e-12,0.0
103.75284158180126,4.522765515732163e-12,0.0
104.71285480508996,4.4771750220758055e-12,0.0
105.68175092136585,4.43204409084969e-12,0.0
106.6596121230258,4.387368089561157e-12,0.0
107.64652136298349,4.343142432414112e-12,0.0
108.64256236170655,4.299362579838319e-12,0.0
109.64781961431851,4.256024038023428e-12,0.0
110.66237839776664,4.213122358457711e-12,0.0
111.68632477805612,4.170653137471437e-12,0.0
112.71974561755106,4.128612015784857e-12,0.0
113.7627285823431,4.086994678060743e-12,0.0
114.81536214968828,4.045796852461435e-12,0.0
115.87773561551262,4.005014310210358e-12,0.0
116.94993910198711,3.964642865157958e-12,0.0
118.03206356517298,3.924678373352009e-12,0.0
119.1242008027375,3.8851167326122524e-12,0.0
120.22644346174131,3.845953882109336e-12,0.0
121.33888504649774,3.8071858019479724e-12,0.0
122.4616199265049,3.768808512754329e-12,0.0
123.59474334445108,3.730818075267556e-12,0.0
124.73835142429432,3.6932105899354375e-12,0.0
125.89254117941675,3.6559821965141195e-12,0.0
127.05741052085419,3.6191290736718763e-12,0.0
128.23305826560218,3.5826474385968666e-12,0.0
129.41958414499862,3.546533546608841e-12,0.0
130.61708881318418,3.5107836907747687e-12,0.0
131.82567385564073,3.4753942015283424e-12,0.0
133.04544179780913,3.440361446293303e-12,0.0
134.2764961137864,3.4056818291105795e-12,0.0
135.51894123510365,3.371351790269176e-12,0.0
136.77288255958496,3.3373678059407876e-12,0.0
138.03842646028852,3.3037263878180865e-12,0.0
139.31568029453035,3.2704240827566706e-12,0.0
140.60475241299144,3.237457472420609e-12,0.0
141.90575216890926,3.2048231729315653e-12,0.0
143.21878992735438,3.172517834521459e-12,0.0
144.5439770745928,3.140538141188625e-12,0.0
145.8814260275349,3.1088808103574387e-12,0.0
147.23125024327194,3.077542592541379e-12,0.0
148.59356422870076,3.046520271009479e-12,0.0
149.9684835502374,3.0158106614561447e-12,0.0
151.35612484362088,2.985410611674293e-12,0.0
152.75660582380732,2.9553170012318063e-12,0.0
154.170045294956,2.925526741151216e-12,0.0
155.59656316050751,2.8960367735926447e-12,0.0
157.0362804333553,2.8668440715399316e-12,0.0
158.48931924611142,2.837945638489915e-12,0.0
159.95580286146696,2.8093385081448607e-12,0.0
161.4358556826487,2.7810197441079837e-12,0.0
162.9296032639723,2.7529864395820398e-12,0.0
164.43717232149325,2.7252357170709497e-12,0.0
165.95869074375614,2.697764728084449e-12,0.0
167.49428760264382,2.6705706528456915e-12,0.0
169.04409316432648,2.643650700001815e-12,0.0
170.60823890031244,2.617002106337426e-12,0.0
172.18685749860077,2.5906221364909594e-12,0.0
173.78008287493762,2.564508082673912e-12,0.0
175.3880501841762,2.538657264392899e-12,0.0
177.0108958317422,2.5130670281745094e-12,0.0
178.64875748520515,2.4877347472929423e-12,0.0
180.301774085957,2.462657821500383e-12,0.0
181.97008586099844,2.4378336767601002e-12,0.0
183.65383433483476,2.4132597649822317e-12,0.0
185.35316234148124,2.388933563762234e-12,0.0
187.06821403658017,2.3648525761219686e-12,0.0
188.79913490962946,2.341014330253399e-12,0.0
190.54607179632484,2.317416379264869e-12,0.0
192.30917289101595,2.2940563009299403e-12,0.0
194.08858775927794,2.2709316974387633e-12,0.0
195.8844673505991,2.24804019515195e-12,0.0
197.6969640111862,2.2253794443569307e-12,0.0
199.52623149688807,2.2029471190267676e-12,0.0
201.37242498623894,2.1807409165813988e-12,0.0
203.23570109362208,2.158758557651287e-12,0.0
205.11621788255647,2.1369977858434483e-12,0.0
207.01413487910415,2.115456367509852e-12,0.0
208.92961308540387,2.094132091518142e-12,0.0
210.86281499332887,2.0730227690246726e-12,0.0
212.81390459827114,2.0521262332498332e-12,0.0
214.7830474130533,2.0314403392556414e-12,0.0
216.7704104819694,2.0109629637255697e-12,0.0
218.77616239495518,1.990692004746601e-12,0.0
220.80047330188992,1.970625381593472e-12,0.0
222.8435149270303,1.9507610345151e-12,0.0
224.90546058357805,1.931096924523155e-12,0.0
226.98648518838212,1.9116310331827693e-12,0.0
229.08676527677724,1.8923613624053514e-12,0.0
231.20647901755942,1.873285934243493e-12,0.0
233.3458062281002,1.8544027906879406e-12,0.0
235.5049283896009,1.8357099934666134e-12,0.0
237.6840286624876,1.8172056238456507e-12,0.0
239.88329190194898,1.798887782432459e-12,0.0
242.10290467361776,1.7807545889807501e-12,0.0
244.34305526939713,1.7628041821975418e-12,0.0
246.60393372343387,1.745034719552104e-12,0.0
248.88573182823905,1.7274443770868287e-12,0.0
251.18864315095797,1.7100313492300129e-12,0.0
253.51286304979072,1.6927938486105223e-12,0.0
255.85858869056452,1.6757301058743245e-12,0.0
258.22601906345955,1.6588383695028748e-12,0.0
260.6153549998895,1.6421169056333283e-12,0.0
263.02679918953817,1.6255639978805693e-12,0.0
265.4605561975539,1.609177947161028e-12,0.0
267.91683248190316,1.5929570715182807e-12,0.0
270.3958364108843,1.5768997059504022e-12,0.0
272.89777828080406,1.5610042022390613e-12,0.0
275.4228703338166,1.5452689287803383e-12,0.0
277.97132677592884,1.5296922704172478e-12,0.0
280.54336379517133,1.51427262827395e-12,0.0
283.1391995799379,1.4990084195916332e-12,0.0
285.75905433749466,1.4838980775660512e-12,0.0
288.40315031266056,1.4689400511866968e-12,0.0
291.0717118066605,1.4541328050775963e-12,0.0
293.76496519615307,1.4394748193397128e-12,0.0
296.4831389524342,1.424964589394933e-12,0.0
299.2264636608189,1.4106006258316286e-12,0.0
301.9951720402016,1.396381454251777e-12,0.0
304.7894989627983,1.382305615119618e-12,0.0
307.6096814740708,1.3683716636118411e-12,0.0
310.45595881283555,1.354578169469278e-12,0.0
313.32857243155854,1.340923716850097e-12,0.0
316.22776601683796,1.3274069041844687e-12,0.0
319.15378551007615,1.3140263440307037e-12,0.0
322.10687912834345,1.3007806629328364e-12,0.0
325.0872973854344,1.2876685012796466e-12,0.0
328.09529311311906,1.2746885131651003e-12,0.0
331.1311214825911,1.2618393662502005e-12,0.0
334.19504002611427,1.249119741626225e-12,0.0
337.2873086588689,1.2365283336793501e-12,0.0
340.4081897010009,1.2240638499566317e-12,0.0
343.55794789987465,1.2117250110333424e-12,0.0
346.73685045253166,1.1995105503816446e-12,0.0
349.94516702835733,1.187419214240585e-12,0.0
