t,SNIa,SNII
1.9769696401118606,0.0,0.0
1.9952623149688795,0.0,0.0
2.0137242498623884,0.0,0.0
2.032357010936222,0.0,0.0
2.0511621788255656,0.0,0.0
2.0701413487910423,0.0,0.0
2.0892961308540396,0.0,0.0
2.1086281499332893,0.0,0.0
2.128139045982712,0.0,0.0
2.147830474130534,0.0,0.0
2.1677041048196948,0.0,0.0
2.1877616239495525,0.0,0.0
2.2080047330189,0.0,0.0
2.228435149270304,0.0,0.0
2.2490546058357808,0.0,0.0
2.269864851883822,0.0,0.0
2.290867652767773,0.0,0.0
2.3120647901755946,0.0,0.0
2.333458062281003,0.0,0.0
2.3550492838960095,0.0,0.0
2.3768402866248763,0.0,0.0
2.3988329190194904,0.0,0.0
2.4210290467361784,0.0,0.0
2.443430552693972,0.0,0.0
2.4660393372343394,0.0,0.0
2.488857318282391,0.0,0.0
2.51188643150958,0.0,0.0
2.535128630497908,0.0,0.0
2.5585858869056457,0.0,0.0
2.5822601906345963,0.0,0.0
2.6061535499988957,0.0,0.0
2.6302679918953817,0.0,0.0
2.654605561975539,0.0,0.0
2.679168324819032,0.0,0.0
2.7039583641088436,0.0,0.0
2.728977782808041,0.0,0.0
2.7542287033381663,0.0,0.0
2.7797132677592886,0.0,0.0
2.8054336379517135,0.0,0.0
2.8313919957993794,0.0,0.0
2.857590543374947,0.0,0.0
2.884031503126606,0.0,0.0
2.9107171180666054,0.0,0.0
2.937649651961531,0.0,0.0
2.9648313895243428,0.0,0.0
2.9922646366081893,0.0,0.0
3.019951720402016,0.0,0.0
3.047894989627983,0.0,0.0
3.076096814740708,0.0,0.0
3.1045595881283554,0.0,0.0
3.1332857243155856,0.0,0.0
3.1622776601683795,0.0,0.0
3.1915378551007616,0.0,0.0
3.2210687912834346,0.0,0.0
3.2508729738543436,0.0,0.0
3.2809529311311905,0.0,0.0
3.311311214825911,0.0,0.0
3.3419504002611427,0.0,0.0
3.372873086588689,0.0,0.0
3.404081897010009,0.0,0.0
3.4355794789987466,0.0,8.901673610620613e-05
3.4673685045253166,0.0,0.00026787387003672736
3.499451670283573,0.0,0.00044838594865151
3.53183169791957,0.0,0.0006305682849651807
3.5645113342624426,0.0,0.000814436333681946
3.5974933515574232,0.0,0.0010000056925066297
3.630780547701014,0.0,0.001187292103467842
3.664375746478333,0.0,0.001376311454253389
3.6982817978026628,0.0,0.0015670797795580439
3.732501577957206,0.0,0.0017596132624437821
3.767037989839089,0.0,0.00195392823571261
3.8018939632056115,0.0,0.0021500411832920878
3.8370724549227875,0.0,0.0023479687416336817
3.872576449216172,0.0,0.002547727701124046
3.90840895792402,0.0,0.0027493350075093724
3.944573020752784,0.0,0.002952807763332909
3.9810717055349722,0.0,0.00315816322938579
4.017908108489399,0.0,0.0033654188261712827
4.055085354483838,0.0,0.003574592135382587
4.092606597300109,0.0,0.0037857009013943063
4.130475019901613,0.0,0.0039987630327677215
4.168693834703354,0.0,0.00421379660376999
4.207266283844441,0.0,0.004430819855907406
4.246195639463129,0.0,0.00464985119947284
4.285485203974395,0.0,0.00487090921510751
4.325138310350087,0.0,0.005094012655377184
4.36515832240166,0.0,0.005319180446362991
4.405548635065533,0.0,0.005546431689266927
4.446312674691087,0.0,0.0057757856620322375
4.487453899331322,0.0,0.006007261820978781
4.528975799036208,0.0,0.006240879802453525
4.570881896148751,0.0,0.006476659424496321
4.613175745603794,0.0,0.006714620688521081
4.65586093522959,0.0,0.006954783781012527
4.698941086052154,0.0,0.0071971690752386215
4.742419852602447,0.0,0.007441797132978854
4.786300923226384,0.0,0.007688688706268516
4.830588020397728,0.0,0.007937864739159122
4.875284901033864,0.0,0.008189346369495103
4.92039535681451,0.0,0.008443154930706962
4.965923214503362,0.0,0.008699311953621003
5.011872336272724,0.0,0.00895783916828581
5.05824662003114,0.0,0.009218758505815633
5.105049999754062,0.0,0.009482092100250819
5.152286445817564,0.0,0.00974786229043548
5.199959965335159,0.0,0.0100160916219125
5.248074602497725,0.0,0.010286802848836103
5.296634438916578,0.0,0.010560018935902108
5.345643593969716,0.0,0.010835763060296053
5.3951062251512765,0.0,0.011114058613659331
5.445026528424211,0.0,0.011394929204073525
5.495408738576246,0.0,0.011678398658063116
5.546257129579107,0.0,0.01196449102261669
5.597576014951102,0.0,0.012253230567226889
5.649369748123025,0.0,0.012544641785949199
5.701642722807475,0.0,0.012838749399479814
5.7543993733715695,0.0,0.01313557835725271
5.807644175213121,0.0,0.013435153839556145
5.861381645140288,0.0,0.013737501259668699
5.91561634175474,0.0,0.014042646266015136
5.970352865838369,0.0,0.014350614744342164
6.025595860743578,0.0,0.014661432819914362
6.08135001278718,0.0,0.014975126859730402
6.137620051647943,0.0,0.015291723474759796
6.1944107507678146,0.0,0.015611249522200322
6.251726927756859,0.0,0.015933732107756348
6.309573444801933,0.0,0.016259198587938242
6.367955209079159,0.0,0.016587676572383032
6.4268771731701975,0.0,0.016919193926196594
6.486344335482385,0.0,0.017253778772317433
6.546361740672751,0.0,0.017591459493902412
6.606934480075961,0.0,0.017932264736734514
6.668067692136222,0.0,0.018276223411652876
6.729766562843179,0.0,0.018623364697005342
6.792036326171846,0.0,0.01897371804112369
6.854882264526615,0.0,0.019327313164821752
6.918309709189364,0.0,0.019684180063916663
6.982324040771713,0.0,0.02004434901177344
7.046930689671469,0.0,0.020407850561873095
7.11213513653329,0.0,0.02077471555040452
7.177942912713617,0.0,0.021144975098880348
7.244359600749901,0.0,0.021518660616777027
7.3113908348341745,0.0,0.02189580380419931
7.379042301291009,0.0,0.022276436654569413
7.447319739059891,0.0,0.022660591457341034
7.516228940182055,0.0,0.023048300800738507
7.5857757502918375,0.0,0.02343959757452131
7.655966069112563,0.0,0.0238345149727741
7.726805850957024,0.0,0.024233086496722615
7.7983011052325875,0.0,0.02463534595757564
7.870457896950986,0.0,0.025041327479393208
7.943282347242816,0.0,0.025451065501981392
8.016780633876792,0.0,0.02586459478381387
8.090958991783824,0.0,0.02628195040498052
8.165823713585924,0.0,0.026703167770163287
8.241381150130023,0.0,0.02712828261163961
8.31763771102671,0.0,0.027557330992313625
8.394599865193975,0.0,0.0279903493087754
8.472274141405965,0.0,0.028427374294388512
8.550667128846834,0.0,0.028868443022406168
8.629785477669705,0.0,0.02931359290911616
8.709635899560807,0.0,0.029762861717014928
8.790225168308844,0.0,0.030216287558010993
8.87156012037961,0.0,0.03067390889665801
8.95364765549594,0.0,0.031135764553417804
9.036494737223016,0.0,0.03160189370795346
9.120108393559097,0.0,0.03207233590245305
9.204495717531712,0.0,0.032547131044984016
9.289663867799362,0.0,0.033026319412878584
9.375620069258803,0.0,0.03350994165615056
9.462371613657929,0.0,0.033998038800943674
9.549925860214358,0.0,0.03449065225301191
9.638290236239705,0.0,0.03498782380123198
9.727472237769652,0.0,0.03548959562114829
9.817479430199844,0.0,0.03599601027855079
9.908319448927676,0.0,0.0365071107330858
10.0,0.0,0.03702294034190036
10.092528860766844,0.0,0.037543542863320255
10.18591388054117,0.0,0.03806896246056209
10.280162981264736,0.0,0.03859924370547966
10.375284158180126,0.0,0.03913443158234505
10.471285480508996,0.0,0.03952948289769197
10.568175092136585,0.0,0.0397831009838815
10.665961212302578,0.0,0.040039065769329536
10.76465213629835,0.0,0.04029739896777696
10.864256236170656,0.0,0.04055812249387944
10.964781961431852,0.0,0.04082125846506647
11.066237839776663,0.0,0.04108682920341756
11.168632477805613,0.0,0.04135485723755593
11.271974561755105,0.0,0.041625365304559514
11.37627285823431,0.0,0.04189837635188993
11.481536214968829,0.0,0.04217391353933896
11.587773561551263,0.0,0.04245200024099335
11.694993910198711,0.0,0.04273266004721758
11.803206356517299,0.0,0.04301591676665512
11.91242008027375,0.0,0.04330179442824807
12.02264434617413,0.0,0.0435903172832756
12.133888504649775,0.0,0.043881509807411206
12.246161992650489,0.0,0.04417539670279904
12.359474334445107,0.0,0.04447200290014933
12.473835142429433,0.0,0.044771353560853336
12.589254117941675,0.0,0.04507347407911782
12.705741052085418,0.0,0.04537839008411923
12.823305826560219,0.0,0.04568612744217787
12.941958414499863,0.0,0.045996712258952174
13.061708881318419,0.0,0.04631017088165324
13.182567385564074,0.0,0.04662652990127991
13.304544179780914,0.0,0.04694581615487451
13.427649611378643,0.0,0.04726805672779948
13.551894123510364,0.0,0.047593278956035004
13.677288255958494,0.0,0.047921510428498015
13.803842646028853,0.0,0.04825277898938249
13.931568029453036,0.0,0.04858711274052162
14.060475241299143,0.0,0.048924540043771635
14.190575216890926,0.0,0.049265089523417786
14.321878992735432,0.0,0.049608790068602575
14.454397707459272,0.0,0.049955670835776456
14.588142602753482,0.0,0.050305761251171185
14.723125024327187,0.0,0.050659091013296104
14.859356422870068,0.0,0.051015690095457464
14.996848355023733,0.0,0.05137558874830111
15.13561248436208,0.0,0.05173881750237869
15.275660582380723,0.0,0.05210540717073749
15.417004529495593,0.0,0.05247538885153453
15.559656316050742,0.0,0.05284879393067444
15.703628043335524,0.0,0.053225654084472086
15.848931924611133,0.0,0.053606001282339666
15.995580286146687,0.0,0.05398986778949869
16.14358556826486,0.0,0.05437728616971712
16.29296032639722,0.0,0.05476828928807173
16.443717232149314,0.0,0.055162910313736095
16.595869074375607,0.0,0.05556118272279441
16.749428760264372,0.0,0.05596314030108122
16.90440931643264,0.0,0.05636881714704757
17.060823890031234,0.0,0.056778247674653594
17.218685749860068,0.0,0.05719146661628788
17.378008287493753,0.0,0.05760850902571384
17.538805018417612,0.0,0.05802941028104336
17.701089583174213,0.0,0.058454206087737985
17.864875748520507,0.0,0.05888293248163779
18.03017740859569,0.0,0.05931562583201844
18.197008586099834,0.0,0.059752322844676284
18.365383433483466,0.0,0.060193060565042276
18.535316234148116,0.0,0.060637876381324535
18.706821403658008,0.0,0.061086808027679955
18.879913490962934,0.0,0.061539893587415316
19.054607179632473,0.0,0.06199717149621789
19.230917289101587,0.0,0.062458680545416013
19.408858775927783,0.0,0.06292445988526972
19.5884467350599,0.0,0.06339454902829196
19.76969640111861,0.0,0.06386898785260049
19.952623149688797,0.0,0.06434781660530067
20.137242498623884,0.0,0.06483107590589984
20.32357010936222,0.0,0.06531880674975296
20.511621788255656,0.0,0.06581105051154033
20.701413487910425,0.0,0.06630784894877749
20.892961308540396,0.0,0.06680924420535747
21.086281499332898,0.0,0.06731527881512597
21.281390459827122,0.0,0.06782599570548953
21.478304741305344,0.0,0.06834143820105705
21.67704104819695,0.0,0.06886165002731515
21.87761623949553,0.0,0.06938667531433736
22.080047330189004,0.0,0.06991655860052776
22.284351492703042,0.0,0.07045134483639921
22.490546058357815,0.0,0.07099107938838657
22.698648518838223,0.0,0.0715358080426951
22.908676527677734,0.0,0.07208557700918468
23.12064790175595,0.0,0.07264043292528967
23.334580622810034,0.0,0.07320042285997536
23.550492838960103,0.0,0.07376559431773078
23.76840286624877,0.0,0.07433599524259861
23.98832919019491,0.0,0.07491167402224228
24.210290467361787,0.0,0.07549267949205075
24.434305526939724,0.0,0.0760790609392813
24.6603933723434,0.0,0.07667086810724054
24.888573182823915,0.0,0.07726815119950427
25.11886431509581,0.0,0.07787096088417626
25.351286304979084,0.0,0.07847934829818645
25.58585886905645,0.0,0.07909336505162894
25.82260190634596,0.0,0.07971306323214021
26.06153549998895,0.0,0.0803384954093177
26.302679918953814,0.0,0.08096971463917929
26.54605561975539,0.0,0.0816067744686642
26.791683248190314,0.0,0.08224972894017539
27.039583641088434,0.0,0.08289863259616394
27.289777828080403,0.0,0.08355354048375611
27.542287033381662,0.0,0.0842145081594229
27.797132677592884,0.0,0.08488159169369298
28.05433637951713,0.0,0.0855548476759093
28.31391995799379,0.0,0.08623433321902953
28.575905433749465,0.0,0.086920105964471
28.84031503126606,0.0,0.08761222408700053
29.10717118066605,0.0,0.08831074629966944
29.376496519615305,0.0,0.0890157318587942
29.648313895243422,0.0,0.08972724056898326
29.92264636608189,0.0,0.09044533278821026
30.19951720402016,0.0,0.09117006943293432
30.47894989627983,0.0,0.09190151198326763
30.76096814740708,0.0,0.09263972248819077
31.045595881283557,0.0,0.09338476357081661
31.332857243155857,0.0,0.09413669843370244
31.622776601683793,0.0,0.09489559086421163
31.915378551007617,0.0,0.09566150523992477
32.210687912834345,0.0,0.09643450653410088
32.50872973854344,0.0,0.09721466032118915
32.809529311311906,0.0,0.09800203278239164
33.11311214825911,0.0,0.09879669071127753
33.419504002611426,0.0,0.09959870151944937
33.72873086588689,0.0,0.10040813324226147
34.04081897010009,0.0,0.10122505454459159
34.35579478998746,0.0,0.10204953472666582
34.673685045253166,0.0,0.10288164372993726
34.99451670283573,0.0,0.10372145214301934
35.3183169791957,0.0,0.10456903120767393
35.64511334262443,0.0,0.10542445282485473
35.974933515574236,0.0,0.10628778956080685
36.30780547701014,0.0,0.10715911465322253
36.643757464783334,0.0,0.10803850201745412
36.982817978026624,0.0,0.1089260262527842
37.32501577957206,0.0,0.10982176264875408
37.67037989839089,0.0,0.11072578719155063
38.018939632056124,1.8300083194046393e-06,0.11117988104166979
38.37072454922788,5.586329306199801e-06,0.11117988104166979
38.72576449216173,9.538660207305094e-06,0.11117988104166979
39.084089579240214,1.3693743992309858e-05,0.11117988104166979
39.44573020752785,1.805818156372328e-05,0.11117988104166979
39.810717055349734,2.2638383640641108e-05,0.11117988104166979
40.179081084894,2.7440518961617425e-05,0.1111798810416698
40.55085354483839,3.2470458872048214e-05,0.1111798810416698
40.926065973001094,3.7733718413924825e-05,0.1111798810416698
41.30475019901615,4.3235394094224046e-05,0.1111798810416698
41.68693834703355,4.8980098572364235e-05,0.1111798810416698
42.072662838444415,5.497189257683523e-05,0.1111798810416698
42.4619563946313,6.121421443591062e-05,0.1111798810416698
42.85485203974397,6.770980768670749e-05,0.1111798810416698
43.251383103500885,7.446064731001359e-05,0.1111798810416698
43.65158322401661,8.146786522429028e-05,0.1111798810416698
44.05548635065534,8.873167575989589e-05,0.1111798810416698
44.46312674691088,9.625130192244474e-05,0.1111798810416698
44.87453899331323,0.0001040249033406702,0.1111798810416698
45.28975799036209,0.00011204950687731457,0.1111798810416698
45.708818961487516,0.00012032094095931192,0.1111798810416698
46.13175745603795,0.00012883377475354392,0.1111798810416698
46.55860935229589,0.00013758126337422766,0.1111798810416698
46.98941086052154,0.00014655530035488163,0.1111798810416698
47.424198526024455,0.00015574637864905336,0.1111798810416698
47.86300923226383,0.0001651435614367741,0.1111798810416698
48.30588020397726,0.0001747344640052482,0.1111798810416698
48.75284901033863,0.0001845052479399082,0.1111798810416698
49.20395356814509,0.000194440628803191,0.1111798810416698
49.659232145033606,0.0002045238983910248,0.1111798810416698
50.11872336272722,0.0002147369625392844,0.1111798810416698
50.5824662003114,0.00022506039530311806,0.1111798810416698
51.05049999754062,0.00023547351015044594,0.1111798810416698
51.52286445817565,0.00024595444859722474,0.1111798810416698
51.999599653351595,0.00025648028646725195,0.1111798810416698
52.48074602497726,0.0002670271576853109,0.1111798810416698
52.966344389165776,0.0002775703952123365,0.1111798810416698
53.456435939697165,0.0002880846884090936,0.1111798810416698
53.95106225151276,0.0002985442557758423,0.11117988104166976
54.450265284242114,0.00030892303166593535,0.11117988104166976
54.954087385762456,0.00031919486521866285,0.11117988104166976
55.46257129579107,0.00032933372940928754,0.11117988104166976
55.97576014951102,0.0003393139377812984,0.11117988104166976
56.49369748123026,0.0003491103661172705,0.11117988104166976
57.016427228074754,0.0003586986760305435,0.11117988104166976
57.543993733715695,0.00036805553723052076,0.11117988104166976
58.07644175213121,0.00037715884503975274,0.1111798810416698
58.613816451402876,0.0003859879296305211,0.1111798810416698
59.1561634175474,0.00039452375341073796,0.1111798810416698
59.70352865838369,0.0004027490930305757,0.1111798810416698
60.25595860743578,0.0004106487026074322,0.1111798810416698
60.81350012787179,0.0004182094549805308,0.1111798810416698
61.37620051647942,0.0004254204581079946,0.1111798810416698
61.94410750767815,0.0004322731441061978,0.1111798810416698
62.51726927756859,0.0004387613288981568,0.11117988104166976
63.09573444801933,0.00044488124097623246,0.11117988104166976
63.67955209079159,0.0004506315183830246,0.11117988104166976
64.26877173170197,0.0004560131736587957,0.11117988104166976
64.86344335482384,0.0004610295271773399,0.11117988104166976
65.46361740672751,0.00046568610997615333,0.11117988104166976
66.06934480075961,0.00046999053786088733,0.11117988104166976
66.68067692136222,0.00047395235920746334,0.11117988104166976
67.29766562843179,0.0004775828794770543,0.11117988104166976
67.92036326171846,0.00048089496597944633,0.11117988104166976
68.54882264526617,0.00048390283685093466,0.11117988104166976
69.18309709189366,0.00048662183853831047,0.11117988104166976
69.82324040771715,0.000489068216288517,0.11117988104166976
70.46930689671471,0.0004912588822260326,0.11117988104166976
71.12135136533291,0.0004932111855534038,0.11117988104166976
71.77942912713618,0.0004949426892358044,0.11117988104166976
72.44359600749902,0.0004964709572342115,0.11117988104166979
73.11390834834177,0.000497813355944628,0.11117988104166979
73.79042301291011,0.0004989868729980227,0.11117988104166979
74.47319739059893,0.0005000079559962663,0.11117988104166979
75.16228940182057,0.0005008923731251845,0.11117988104166979
75.8577575029184,0.0005016550969207307,0.11117988104166979
76.55966069112566,0.0005023102117927753,0.11117988104166979
77.26805850957025,0.0005028708452573725,0.11117988104166979
77.98301105232589,0.0005033491222153952,0.11117988104166979
78.70457896950988,0.0005037561410633758,0.11117988104166979
79.43282347242817,0.0005041019699481321,0.11117988104166979
80.16780633876793,0.000504395661093013,0.11117988104166979
80.90958991783826,0.0005046452808385695,0.11117988104166979
81.65823713585927,0.0005048579528575148,0.11117988104166979
82.41381150130026,0.0005050399119217193,0.11117988104166979
83.17637711026708,0.000505196565612036,0.11117988104166979
83.94599865193973,0.0005053325614605322,0.1111798810416698
84.72274141405963,0.0005054518571867287,0.1111798810416698
85.50667128846833,0.000505557791920072,0.1111798810416698
86.29785477669702,0.00050565315657419,0.1111798810416698
87.09635899560806,0.0005057402618383478,0.1111798810416698
87.90225168308842,0.0005058210025623328,0.1111798810416698
88.71560120379608,0.0005058969176185402,0.1111798810416698
89.53647655495938,0.0005059692446170307,0.1111798810416698
90.36494737223013,0.000506038969115919,0.1111798810416698
91.20108393559097,0.0005061068682033846,0.1111798810416698
92.04495717531712,0.0005061735485242934,0.1111798810416698
92.89663867799364,0.0005062394789818365,0.1111798810416698
93.75620069258802,0.0005063050184629879,0.1111798810416698
94.6237161365793,0.0005063704390180845,0.1111798810416698
95.49925860214358,0.0005064359449730465,0.1111798810416698
96.38290236239705,0.000506501688472315,0.1111798810416698
97.2747223776965,0.0005065677819466261,0.1111798810416698
98.17479430199843,0.0005066343079776238,0.1111798810416698
99.08319448927675,0.0005067013269961301,0.1111798810416698
100.0,0.0005067688832073497,0.1111798810416698
100.92528860766845,0.0005068370090884097,0.1111798810416698
101.85913880541169,0.0005069057287547399,0.1111798810416698
102.80162981264735,0.00050697506044444,0.1111798810416698
103.75284158180126,0.0005070450183257606,0.1111798810416698
104.71285480508996,0.0005071156137933031,0.1111798810416698
105.68175092136585,0.0005071868563841234,0.1111798810416698
106.6596121230258,0.0005072587544157292,0.1111798810416698
107.64652136298349,0.0005073313154238372,0.1111798810416698
108.64256236170655,0.0005074045464582557,0.1111798810416698
109.64781961431851,0.0005074784542798736,0.1111798810416698
110.66237839776664,0.0005075530454898364,0.1111798810416698
111.68632477805612,0.0005076283266129866,0.1111798810416698
112.71974561755106,0.0005077043041509754,0.1111798810416698
113.7627285823431,0.0005077809846155986,0.1111798810416698
114.81536214968828,0.0005078583745494582,0.1111798810416698
115.87773561551262,0.0005079364805386483,0.1111798810416698
116.94993910198711,0.0005080153092205014,0.1111798810416698
118.03206356517298,0.0005080948672883385,0.1111798810416698
119.1242008027375,0.000508175161494432,0.1111798810416698
120.22644346174131,0.0005082561986519238,0.1111798810416698
121.33888504649774,0.000508337985636145,0.1111798810416698
122.4616199265049,0.0005084205293856006,0.1111798810416698
123.59474334445108,0.0005085038369027708,0.1111798810416698
124.73835142429432,0.000508587915254816,0.1111798810416698
125.89254117941675,0.000508672771574233,0.1111798810416698
127.05741052085419,0.0005087584130594881,0.1111798810416698
128.23305826560218,0.0005088448469756417,0.1111798810416698
129.41958414499862,0.0005089320806549713,0.1111798810416698
130.61708881318418,0.0005090201214975963,0.1111798810416698
131.82567385564073,0.0005091089769721076,0.1111798810416698
133.04544179780913,0.0005091986546162017,0.1111798810416698
134.2764961137864,0.00050928916203732,0.1111798810416698
135.51894123510365,0.000509380506913295,0.1111798810416698
136.77288255958496,0.0005094726969930011,0.1111798810416698
138.03842646028852,0.0005095657400970121,0.1111798810416698
139.31568029453035,0.0005096596441182648,0.1111798810416698
140.60475241299144,0.0005097544170227282,0.1111798810416698
141.90575216890926,0.0005098500668500798,0.1111798810416698
143.21878992735438,0.000509946601714387,0.1111798810416698
144.5439770745928,0.0005100440298047963,0.1111798810416698
145.8814260275349,0.0005101423593862267,0.1111798810416698
147.23125024327194,0.0005102415988000722,0.1111798810416698
148.59356422870076,0.0005103417564649081,0.1111798810416698
149.9684835502374,0.0005104428408772065,0.1111798810416698
151.35612484362088,0.000510544860612056,0.1111798810416698
152.75660582380732,0.0005106478243238897,0.1111798810416698
154.170045294956,0.000510751740747219,0.1111798810416698
155.59656316050751,0.0005108566186973749,0.1111798810416698
157.0362804333553,0.0005109624670712555,0.1111798810416698
158.48931924611142,0.0005110692948480812,0.1111798810416698
159.95580286146696,0.0005111771110901555,0.1111798810416698
161.4358556826487,0.0005112859249436349,0.1111798810416698
162.9296032639723,0.0005113957456393042,0.1111798810416698
164.43717232149325,0.0005115065824933593,0.1111798810416698
165.95869074375614,0.0005116184449081983,0.1111798810416698
167.49428760264382,0.0005117313423732179,0.1111798810416698
169.04409316432648,0.0005118452844656197,0.1111798810416698
170.60823890031244,0.0005119602808512217,0.1111798810416698
172.18685749860077,0.0005120763412852791,0.1111798810416698
173.78008287493762,0.0005121934756133108,0.1111798810416698
175.3880501841762,0.0005123116937719355,0.1111798810416698
177.0108958317422,0.000512431005789714,0.1111798810416698
178.64875748520515,0.0005125514217880006,0.1111798810416698
180.301774085957,0.0005126729519818012,0.1111798810416698
181.97008586099844,0.0005127956066806399,0.1111798810416698
183.65383433483476,0.0005129193962894338,0.1111798810416698
185.35316234148124,0.0005130443313093753,0.1111798810416698
187.06821403658017,0.0005131704223388232,0.1111798810416698
188.79913490962946,0.000513297680074202,0.1111798810416698
190.54607179632484,0.0005134261153109087,0.1111798810416698
192.30917289101595,0.0005135557389442287,0.1111798810416698
194.08858775927794,0.0005136865619702608,0.1111798810416698
195.8844673505991,0.0005138185954868488,0.1111798810416698
197.6969640111862,0.0005139518506945244,0.1111798810416698
199.52623149688807,0.0005140863388974554,0.1111798810416698
201.37242498623894,0.000514222071504407,0.1111798810416698
203.23570109362208,0.0005143590600297076,0.1111798810416698
205.11621788255647,0.0005144973160942266,0.1111798810416698
207.01413487910415,0.0005146368514263599,0.1111798810416698
208.92961308540387,0.0005147776778630253,0.1111798810416698
210.86281499332887,0.0005149198073506655,0.1111798810416698
212.81390459827114,0.0005150632519462632,0.1111798810416698
214.7830474130533,0.0005152080238183622,0.1111798810416698
216.7704104819694,0.0005153541352481007,0.1111798810416698
218.77616239495518,0.0005155015986302532,0.1111798810416698
220.80047330188992,0.0005156504264742813,0.1111798810416698
222.8435149270303,0.0005158006314053952,0.1111798810416698
224.90546058357805,0.0005159522261656248,0.1111798810416698
226.98648518838212,0.0005161052236149007,0.1111798810416698
229.08676527677724,0.0005162596367321447,0.1111798810416698
231.20647901755942,0.0005164154786163714,0.1111798810416698
233.3458062281002,0.0005165727624877987,0.1111798810416698
235.5049283896009,0.0005167315016889701,0.1111798810416698
237.6840286624876,0.0005168917096858857,0.1111798810416698
239.88329190194898,0.0005170534000691454,0.1111798810416698
242.10290467361776,0.0005172165865551012,0.1111798810416698
244.34305526939713,0.0005173812829870208,0.1111798810416698
246.60393372343387,0.0005175475033362621,0.1111798810416698
248.88573182823905,0.0005177152617034586,0.1111798810416698
251.18864315095797,0.0005178845723197152,0.1111798810416698
253.51286304979072,0.0005180554495478154,0.1111798810416698
255.85858869056452,0.0005182279078834406,0.1111798810416698
258.22601906345955,0.0005184019619563981,0.1111798810416698
260.6153549998895,0.000518577626531864,0.1111798810416698
263.02679918953817,0.0005187549165116343,0.1111798810416698
265.4605561975539,0.00051893384693539,0.1111798810416698
267.91683248190316,0.0005191144329819724,0.1111798810416698
270.3958364108843,0.0005192966899706709,0.1111798810416698
272.89777828080406,0.0005194806333625225,0.1111798810416698
275.4228703338166,0.0005196662787616234,0.1111798810416698
277.97132677592884,0.0005198536419164527,0.1111798810416698
280.54336379517133,0.0005200427387212088,0.1111798810416698
283.1391995799379,0.0005202335852171568,0.1111798810416698
285.75905433749466,0.0005204261975939897,0.1111798810416698
288.40315031266056,0.0005206205921912026,0.1111798810416698
291.0717118066605,0.0005208167854994774,0.1111798810416698
293.76496519615307,0.0005210147941620826,0.1111798810416698
296.4831389524342,0.0005212146349762852,0.1111798810416698
299.2264636608189,0.0005214163248947751,0.1111798810416698
301.9951720402016,0.0005216198810271036,0.1111798810416698
304.7894989627983,0.0005218253206411346,0.1111798810416698
307.6096814740708,0.0005220326611645099,0.1111798810416698
310.45595881283555,0.0005222419201861272,0.1111798810416698
313.32857243155854,0.0005224531154576319,0.1111798810416698
316.22776601683796,0.0005226662648949239,0.11117988104166979
